target	hg19	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Breast-Basal-Ep	chr6:35058103-35058217	U	0	0.007	0	0.009	0.007	0.013	0.003	0	0.929	0	0	0	0	0	0	0.065	0	0	0	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Liver-Hep	chr6:37114490-37114948	U	0	0	0	0	0.006	0	0	0.04	0	0	0.004	0	0	0.002	0	0.083	0	0	0	0.003	0	0	0.02	0.9	0	0	0	0	0	0	0	0	0.012	0	NA	0	0	0	0	0
Breast-Luminal-Ep	chr6:42397428-42397763	U	0	0.03	0	0.376	0.016	0	0.001	0	0.028	0.837	0	0	0	0.003	0.089	0.231	0.008	0	0	0.016	0	0	0.032	0	0.01	0	0.014	0	0	0	0	0	0	0	0	0.033	0.098	0	0.005	0
Endothel	chr6:46915212-46915720	U	0.5	0	0	0	0.029	0.045	0.011	0.056	0	0	0	0.074	0.2	0.721	0	0.175	0	0	0.009	0.016	0.056	0.023	0.082	0	0.342	0.143	0.035	0	0.024	0	0	0	0	0.023	0	0	0.176	0	0.053	0
Blood-Granul	chr6:52199435-52199552	U	0.016	0.012	0	0.976	0.016	0	0	0	0	0	0	0.021	0	0.003	0	0.045	0	0	0.004	0	0	0.014	0	0.007	0	0	0.029	0	0	0	0	0	0	0	0	0	0.235	0	0.01	0
Blood-B	chr6:64375368-64375610	U	0	0	0.892	0	0.011	0	0.025	0	0	0	0	0.048	0	0	0	0.13	0.05	0	0	0.009	0	0	0	0	0	0.033	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0
Bone-Osteob	chr6:71012146-71012483	U	0.02	0.005	0.018	0.007	0.007	0.013	0.024	0.985	0	0.016	0	0.043	0	0.011	0	0.168	0	0	0.004	0.003	0	0.069	0.003	0.009	0.004	0	0	0	0	0.034	0.014	0.016	0.009	0.005	0	0	0.01	0.004	0.017	0
Breast-Luminal-Ep	chr6:83921378-83921764	U	0	0.016	0	0	0.009	0	0.005	0	0.147	1	0.012	0	0	0.01	0	0.345	0	0	0	0	0	0	0	0	0	0	0	0	0.048	0	0	0.077	0	0	0	0.067	0	0	0	0
Blood-B	chr6:99932478-99932972	U	0.016	0	0.986	0	0.037	0	0	0	0	0	0	0.333	0	0.019	0	0.061	0	0	0	0.011	0	0.03	0.023	0.018	0.131	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.016	0
Ovary-Ep	chr6:107001544-107001852	U	0.06	0	0	0	0	0	0.016	0	0	0	0.002	0.007	0	0.009	0	0.079	0.11	0	0	0.003	0	0	0.006	0	0	0	0	0	0.769	0.004	0	0	0	0	0	0	0	0.004	0.007	0
Gallbladder	chr6:111272867-111273199	U	0.02	0	0	0	0.012	0	0.003	0	0	0	0	0.013	0	0.001	0.026	0.041	0.025	1	0	0	0	0	0.027	0.014	0	0	0.003	0	0.007	0	0	0	0	0	0	0.012	0	0.004	0.005	0
Endothel	chr6:113817584-113817952	U	0.286	0	0.029	0	0.02	0.015	0.042	0	0.038	0	0	0.089	0.03	0.671	0	0.28	0	0.053	0.021	0.019	0.02	0.085	0.004	0.024	0	0.009	0.013	0.333	0	0.016	0	0	0	0	0	0.011	0.12	0	0.021	0
Gastric-Ep	chr6:119154681-119155027	U	0	0.046	0	0	0	0	0	0	0	0	0.105	0	0.031	0.001	0	0.123	0.051	0.08	0.993	0.008	0.009	0	0	0	0.014	0.063	0	0	0.048	0.027	0.054	0.022	0.042	0	0	0.007	0	0.021	0.017	0
Smooth-Musc	chr6:123791130-123792301	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gastric-Ep	chr6:126336351-126336656	U	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0.028	0	0	0.967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Liver-Hep	chr6:134297765-134297909	U	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0	0	0	0.958	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012
Lung-Ep-Alveo	chr6:138883706-138884002	U	0	0	0.006	0	0.011	0	0.005	0	0	0	0	0	0	0.001	0	0.152	0	0	0	0	0	0.007	0	0	0.945	0	0	0	0.015	0	0	0	0	0	0	0	0	0	0.006	0.044
Bone-Osteob	chr6:143447049-143447403	U	0.029	0	0	0	0.004	0	0	0.958	0	0	0	0	0.053	0.017	0	0.104	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0.069	0	0	0	0	0	0	0.011	0
Kidney-Ep	chr6:149868192-149868429	U	0	0	0.026	0	0.008	0	0.001	0	0.029	0	0.045	0.07	0	0.004	0	0.006	0	0	0	0	0	0	0.753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0
Lung-Ep-Bron	chr6:151417788-151418368	U	0.069	0	0	0.015	0.006	0	0	0	0.012	0	0.005	0	0	0	0	0.109	0.014	0	0	0.006	0	0	0	0	0.076	0.977	0	0	0.01	0	0.07	0	0	0	0	0	0	0	0	0.023
Lung-Ep-Alveo	chr6:151583157-151583386	U	0	0	0	0	0.012	0.008	0.002	0	0	0.008	0	0.039	0.027	0.016	0.049	0.146	0	0	0.009	0.019	0.022	0.085	0	0	0.912	0.012	0.002	0	0	0	0	0	0	0	0	0	0	0	0.02	0.013
Bone-Osteob	chr6:154780671-154781111	U	0	0	0	0.169	0.02	0	0.002	0.92	0	0	0	0.067	0.062	0.002	0	0.138	0	0	0	0.004	0	0.014	0.043	0.019	0	0	0.009	0	0	0	0	0	0	0	0	0	0.135	0	0.01	0
Thyroid-Ep	chr6:155278118-155278598	U	0	0.033	0	0	0	0	0	0	0	0	0.005	0.013	0	0	0	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Adipocytes	chr6:155357994-155358380	U	0.737	0	0	0	0	0	0.007	0.095	0.167	0	0	0.021	0.053	0.198	0.043	0.145	0	0	0.004	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043	0	0.058	0
Pancreas-Alpha	chr6:157907038-157907402	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029	0	0.024	0	0	0.002	0	0.007	0	0	0	0	0.085	0	0	0	0.891	0.078	0	0	0	0	0	0	0	0
Liver-Hep	chr6:160500588-160501052	U	0	0	0	0	0.012	0	0	0	0	0.003	0.013	0	0	0	0	0.025	0	0	0	0	0	0	0	0.966	0	0.003	0.024	0	0	0	0	0	0.009	0	0	0.016	0	0	0	0
Blood-NK	chr6:166748511-166748770	U	0	0	0.084	0	0.017	0.863	0.063	0.059	0.018	0	0	0.019	0	0.002	0	0.045	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.333	0	0	0	0.009	0
Heart-Fibro	chr6:169567777-169568065	U	0.031	0	0	0	0	0	0.002	0	0.006	0	0.003	0	0.125	0.128	0	0.138	0	0	0.004	0.001	0.006	0.979	0.009	0.014	0.008	0.005	0	0	0	0.028	0.036	0.008	0	0	0	0.01	0.103	0	0.129	0.006
Heart-Fibro	chr6:169568859-169569140	U	0	0	0	0	0	0	0.004	0	0	0	0	0.019	0.018	0.063	0.013	0.127	0.039	0	0.007	0.001	0.034	0.928	0.017	0.025	0.015	0.004	0	0.004	0	0.083	0.114	0.034	0.037	0.008	0	0	0.007	0.003	0.111	0
Blood-NK	chr6:170426268-170426456	U	0.049	0	0.008	0	0.02	0.962	0.092	0.128	0	0	0.015	0.079	0.176	0.029	0.034	0.145	0	0	0.003	0	0	0.09	0.003	0.004	0.012	0	0.003	0	0	0	0	0	0.013	0	0	0	0.014	0.006	0.12	0
Prostate-Ep	chr7:293859-294354	U	0	0.224	0	0	0	0	0.001	0	0.01	0.32	0	0.006	0	0.001	0.122	0.064	0.005	0	0	0.115	0	0.009	0.208	0	0	0.004	0.11	0	0.019	0	0	0.006	0	0	0	0.944	0.235	0	0.012	0
Oligodend	chr7:951473-951986	U	0.007	0	0	0	0	0	0	0.045	0	0	0.008	0.07	0	0.002	0.017	0.074	0	0	0.002	0.003	0	0	0	0.002	0	0	0.061	0.954	0	0	0	0	0	0	0	0	0.008	0	0.003	0
Blood-NK	chr7:2039945-2040190	U	0.006	0.007	0.046	0.018	0.005	0.792	0.027	0.023	0	0	0	0	0	0.001	0	0.082	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heart-Cardio	chr7:2253483-2254041	U	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.026	0	0	0	0	0.865	0.006	0	0	0	0	0.031	0	0	0	0	0	0	0	0	0	0	0	0.002	0
Blood-Mono+Macro	chr7:2284482-2284612	U	0.063	0	0.064	0.082	0.621	0	0	0	0	0	0.003	0	0	0.001	0	0.037	0	0	0	0.002	0	0	0.003	0.011	0	0	0.009	0.012	0	0.005	0	0	0	0	0.083	0	0.06	0	0	0
Eryth-prog	chr7:2369007-2369161	U	0	0	0	0	0.002	0	0	0	0	0	0	0.011	0	0	0	0.949	0	0	0.002	0	0	0.014	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0	0.012	0.005	0	0
Ovary-Ep	chr7:2377989-2378565	U	0	0	0	0	0	0	0	0	0.006	0.021	0.006	0.01	0	0.003	0.018	0.045	0.098	0	0	0.002	0	0.011	0	0	0	0	0	0	0.832	0	0	0.008	0	0	0	0.005	0.012	0	0.004	0
Pancreas-Acinar	chr7:2415447-2415668	U	0	0	0	0	0	0.014	0.002	0.057	0	0	0	0	0	0.002	0	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.967	0	0	0	0.017	0	0	0	0.007	0	0
Small-Int-Ep	chr7:2884997-2885041	U	0	0	0	0	0	0	0	0	0	0.08	0.049	0	0	0	0	0.122	0	0.034	0.079	0	0	0.008	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0.008
Blood-T	chr7:3501574-3501868	U	0.023	0.009	0.025	0.016	0.04	0.357	0.929	0.05	0	0	0	0.129	0.05	0.014	0	0.358	0	0	0.008	0.025	0	0.056	0.011	0.03	0	0	0	0	0	0	0	0	0	0	0.167	0	0	0	0.047	0
Heart-Fibro	chr7:4038381-4038774	U	0	0	0	0	0.002	0	0	0	0	0	0.004	0	0	0.007	0	0.156	0	0	0.005	0	0.007	0.8	0.012	0.004	0	0	0.142	0	0	0	0	0	0	0	0	0	0.024	0	0.055	0
Dermal-Fibro	chr7:6266433-6266756	U	0.08	0	0	0	0	0	0	0	0.008	0	0.009	0.072	0.758	0.023	0	0.034	0	0	0	0.005	0.023	0.027	0.003	0	0	0	0.06	0.008	0	0	0	0	0	0	0	0	0.083	0	0.043	0
Bone-Osteob	chr7:6952692-6952931	U	0.006	0	0.004	0	0	0	0.002	0.926	0.034	0.034	0.002	0.008	0.027	0.002	0.015	0.156	0	0	0	0.009	0.016	0.013	0.002	0	0	0	0.081	0.047	0	0.005	0.007	0	0	0	0	0	0.036	0	0.014	0
Blood-Granul	chr7:8046949-8047053	U	0.008	0.006	0.005	0.691	0.007	0	0	0	0	0	0.003	0.01	0	0	0	0.019	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.005	0	0	0	0	0	0	0.087	0	0	0
Kidney-Ep	chr7:8175827-8176181	U	0	0	0	0	0	0	0.034	0.182	0	0	0	0	0	0.003	0.02	0.06	0	0	0.007	0.003	0	0.054	0.807	0.045	0	0.005	0.076	0.063	0	0.005	0.006	0.062	0.043	0.037	0	0	0.01	0	0.043	0
Kidney-Ep	chr7:12583963-12584063	U	0	0	0.027	0	0.01	0	0.04	0.05	0	0	0.018	0.027	0	0.018	0	0.182	0	0	0	0.028	0	0.023	0.906	0.054	0	0.069	0	0	0.241	0	0	0	0	0	0	0	0	0	0.026	0.023
Heart-Fibro	chr7:35569892-35570086	U	0.02	0.007	0	0	0.005	0	0.002	0	0	0	0	0.014	0	0.023	0	0.176	0	0	0	0	0.008	0.68	0	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0.007	0.07	0
Dermal-Fibro	chr7:36650421-36650720	U	0.413	0	0.007	0	0	0	0	0.102	0.031	0	0	0.029	0.97	0.046	0	0.103	0	0	0.009	0.015	0	0.105	0	0.008	0	0	0.047	0	0	0	0.01	0.012	0	0	0	0.036	0.295	0	0.188	0
Neuron	chr7:44427912-44428239	U	0	0	0.018	0	0	0	0	0	0	0	0	0	0	0.003	0	0.096	0	0	0	0	0	0	0.006	0	0	0.011	0.844	0	0	0	0	0	0	0	0	0	0.027	0	0.022	0
Ovary-Ep	chr7:54901102-54901215	U	0.017	0.018	0	0	0.024	0.024	0.023	0.08	0.111	0.131	0	0	0	0.003	0	0.197	0.142	0	0.063	0.035	0.039	0.032	0.186	0.088	0	0.01	0.042	0.051	0.901	0.082	0.024	0.043	0	0.057	0	0	0	0	0.006	0.133
Lung-Ep-Bron	chr7:64711787-64711973	U	0.046	0.006	0.006	0.009	0.025	0.008	0.004	0.096	0	0	0.003	0.056	0.102	0.033	0.02	0.143	0	0	0.004	0.007	0.025	0.101	0.012	0.007	0.11	0.892	0.071	0.047	0	0.012	0.019	0	0.048	0.029	0	0.006	0.045	0.005	0.048	0.042
Dermal-Fibro	chr7:65668565-65668768	U	0.11	0.005	0	0	0	0	0	0.024	0.013	0	0.024	0.048	0.582	0.013	0	0.115	0.008	0	0.008	0.005	0.005	0.013	0	0	0.009	0.02	0.002	0.005	0.006	0.045	0	0	0.009	0	0	0	0.04	0.009	0.004	0
Colon-Ep	chr7:73407779-73408130	U	0	0	0.004	0	0.009	0	0.001	0.014	0	0	0.951	0.014	0	0.001	0	0.075	0	0	0	0.001	0.004	0	0.004	0	0	0.017	0	0	0	0.004	0.005	0.019	0.007	0	0.1	0.007	0	0.048	0.006	0
Liver-Hep	chr7:74124285-74124759	U	0.045	0	0	0	0	0	0	0.2	0.043	0	0.014	0	0	0.005	0	0.019	0	0	0	0.039	0	0.018	0.012	0.925	0	0	0	0.025	0	0	0.025	0	0	0	0	0	0	0	0.017	0
Heart-Fibro	chr7:84762303-84762819	U	0.056	0.081	0	0.089	0.025	0	0.018	0	0	0	0.016	0.038	0	0.085	0	0.194	0	0	0.037	0	0.051	0.952	0	0.107	0	0	0.013	0	0	0.059	0	0.045	0	0	0	0.022	0	0	0.2	0
Kidney-Ep	chr7:87640622-87640842	U	0	0	0.01	0	0	0	0	0.019	0	0	0	0	0	0.008	0.025	0.158	0	0	0.004	0.004	0	0.039	0.838	0	0	0	0	0	0.013	0	0	0	0	0	0	0	0	0	0.048	0.008
Bladder-Ep	chr7:97408637-97408741	U	0	0.9	0	0.02	0.008	0	0	0.031	0	0.012	0	0.014	0.038	0.003	0	0.284	0	0	0	0	0	0.082	0	0	0.007	0	0	0.009	0	0.01	0.011	0	0	0	0	0.185	0	0	0.051	0
Pancreas-Acinar	chr7:97841591-97842223	U	0	0	0.003	0	0.002	0	0.001	0.009	0	0	0	0.005	0	0.003	0	0.033	0	0	0.005	0.002	0	0.003	0	0	0	0.003	0.023	0.002	0	0.972	0	0.004	0.005	0.013	0	0	0	0.002	0.012	0
Pancreas-Acinar	chr7:97858311-97858591	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0.051	0	0	0	0.002	0	0	0	0	0	0.007	0	0	0	0.977	0	0	0	0.033	0	0	0	0.005	0.005	0
Blood-B	chr7:97943968-97944179	U	0	0	0.986	0	0.035	0	0.009	0	0.01	0	0	0.244	0	0.032	0	0.106	0	0	0	0	0	0	0	0	0	0	0.003	0.009	0	0	0.008	0	0	0	0	0	0.011	0	0.013	0
Blood-Granul	chr7:100028821-100028980	U	0.014	0	0.008	1	0.045	0.061	0.007	0	0.069	0	0.004	0.011	0	0.013	0	0.084	0	0	0.002	0	0.006	0	0.004	0.009	0	0	0.024	0	0	0	0.008	0	0	0	0	0	0.189	0	0	0
Small-Int-Ep	chr7:100877583-100877928	U	0	0	0.005	0	0.001	0	0.001	0	0	0	0.005	0	0	0.001	0.018	0.018	0	0.137	0.008	0.011	0	0.005	0	0	0	0.032	0.002	0	0	0	0	0	0	0	0	0.004	0.009	0.935	0.004	0
Pancreas-Delta	chr7:101575497-101575709	U	0	0	0.011	0	0	0	0	0	0	0.009	0	0	0	0.098	0.053	0.025	0.022	0	0.002	0.002	0.044	0	0.003	0	0	0	0.056	0	0.007	0.01	0.068	0.398	1	0.335	0	0	0	0	0	0
Pancreas-Delta	chr7:101575751-101576237	U	0	0	0.005	0	0	0	0	0	0	0	0	0.01	0	0.002	0	0.039	0	0	0	0.004	0	0.006	0.003	0	0	0	0.055	0	0	0	0	0.182	0.89	0	0	0	0	0	0	0
Head-Neck-Ep	chr7:101652569-101652820	U	0	0	0	0	0.002	0	0	0	0	0.165	0.201	0	0	0	0.395	0.023	0	0	0	0.977	0	0	0	0	0.011	0.179	0	0	0	0	0	0	0	0	0	0.014	0	0.095	0	0
Bone-Osteob	chr7:105159466-105159944	U	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.052	0.01	0	0	0	0	0	0	0	0	0	0.003	0	0.01	0	0	0	0	0	0	0	0	0	0.007	0
Blood-Mono+Macro	chr7:106668694-106668907	U	0.104	0.012	0.014	0.019	0.781	0	0	0	0	0	0	0.031	0	0	0	0	0	0	0	0	0.014	0.019	0	0.007	0	0	0	0	0	0	0	0.022	0	0	0	0	0.024	0	0	0
Head-Neck-Ep	chr7:107851407-107851946	U	0	0.04	0	0	0.019	0	0.041	0	0	0	0.012	0	0	0.005	0	0.306	0	0.067	0.01	0.929	0	0	0.012	0	0.021	0	0.032	0.029	0	0	0	0	0	0	0	0.021	0.043	0.017	0.094	0
Head-Neck-Ep	chr7:110559652-110559955	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	NA	0.037	0.833	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0.111	0
Pancreas-Beta	chr7:111371216-111371583	U	0	0	0	0.009	0.006	0.023	0.011	0	0	0	0	0.011	0	0.001	0	0.198	0	0	0.001	0.007	0.008	0.008	0.002	0	0.003	0	0.063	0.004	0.004	0.027	0.177	0.908	0.147	0	0	0	0.007	0	0.006	0
Bladder-Ep	chr7:116048933-116049199	U	0.006	0.838	0	0.019	0.002	0	0.001	0.133	0	0	0.019	0	0	0.007	0.019	0.153	0	0	0.02	0.048	0	0.006	0	0	0.004	0.081	0	0	0.006	0.006	0.007	0.007	0	0	0	0.143	0	0.031	0	0
Fallopian-Ep	chr7:123510738-123510842	U	0	0	0	0	0	0.019	0.007	0	0	0	0	0.022	0.062	0.005	0	0.178	0.741	0	0	0.004	0	0.082	0	0	0.01	0	0.048	0	0.012	0	0	0	0	0	0	0.011	0	0	0.07	0.015
Neuron	chr7:127670469-127670635	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.169	0	0	0.047	0	0.01	0	0	0.045	0.003	0.137	0.029	0.916	0.018	0	0.005	0.183	0.016	0	0	0	0.049	0	0	0	0.007
Pancreas-Acinar	chr7:130021519-130021681	U	0.027	0	0	0	0.002	0	0	0	0	0	0	0.021	0.03	0.053	0	0.056	0	0	0	0.002	0	0.074	0	0.009	0	0	0.008	0	0	0.995	0	0	0	0.05	0	0	0.114	0	0.036	0
Adipocytes	chr7:134849833-134850163	U	1	0	NA	0	0	0	0	NA	0	NA	0	NA	NA	0	0	0	0.5	NA	0	0	0	0	0	0	NA	NA	0	0	0	0	0	NA	0	0	NA	0	1	0	0	NA
Lung-Ep-Alveo	chr7:148858762-148859335	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.038	0	0	0	0.003	0	0	0.003	0	0.822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pancreas-Delta	chr7:151850900-151851399	U	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.067	NA	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.333	0.667	0	0	0	0	0	0	0
Gastric-Ep	chr7:152166508-152166877	U	0.015	0.017	0	0	0	0	0	0	0	0	0	0	0.071	0.009	0	0.169	0.114	0	0.988	0	0	0.012	0.005	0	0	0	0.005	0	0	0.008	0.029	0	0.023	0.012	0	0	0	0	0.047	0
Pancreas-Duct	chr7:156781826-156781902	U	0	0	0	0	0	0.023	0	0.167	0	0.027	0	0.093	0	0.018	0	0.117	0	0	0	0	0	0.043	0	0	0.012	0	0	0	0.019	0	0	0	0	0.969	0	0	0	0	0	0
Blood-Granul	chr7:156930534-156930581	U	0.008	0	0	0.944	0.035	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0.006	0.011	0	0	0	0	0	0.074	0	0	0
Pancreas-Beta	chr7:157822975-157823022	U	0	0.033	0	0	0	0	0.002	0.097	0	0	0.005	0	0.024	0.004	0	0.242	0	0	0	0.003	0	0.074	0	0	0	0	0.01	0	0	0.008	0.039	0.912	0.014	0	0	0	0	0.027	0.014	0.01
Blood-NK	chr7:158525146-158525802	U	0	0	0	0.056	0	0.895	0.011	0	0	0	0.038	0	0	0	0	0.033	0	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0	0.02	0	0
Smooth-Musc	chr7:159083175-159083534	U	0.333	0.03	0.1	0	0	0	0.029	0.25	0	0	0.111	0	0.5	0.091	0	0.393	0.036	0	0.11	0.125	0.071	0.3	0	0.04	0.217	0	0.019	0.154	0.083	0.111	0.133	0.062	0.154	0	0	0.043	0.091	0.125	0.618	0
Fallopian-Ep	chr8:23339-23418	U	NA	1	0	0	0	0	0.029	0	NA	NA	0	NA	0	0.032	NA	0.152	1	NA	0	0	NA	0.222	NA	0	NA	0.05	0	0	0.25	NA	0	0	0	NA	NA	NA	NA	NA	0	0
Prostate-Ep	chr8:852832-853136	U	0.027	0.167	0.012	0.035	0	0.023	0.009	0	0.136	0	0.007	0.019	0	0.008	0	0	0	0.143	0.021	0.009	0.041	0	0.006	0.032	0.009	0.076	0.037	0	0	0	0.022	0.02	0.04	0.016	0	0.811	0	0	0.029	0
Gallbladder	chr8:8083513-8084237	U	0	0	0	0	0	0	0.002	NA	0	0	0	0.011	0	0	0	0	0	0.939	0.003	0	0	0.007	0	0	0	0	0	0	0.011	0.007	0	0.011	0.016	0	0	0	NA	0	0.014	0
Breast-Luminal-Ep	chr8:8572296-8572475	U	0.058	0.014	0	0	0	0	0.014	0.05	0.121	0.985	0	0.024	0.421	0.025	0.062	0.195	0	0	0	0.078	0	0.034	0.011	0	0	0.145	0	0.014	0	0	0	0.024	0	0	0	0.17	0.093	0	0.125	0
Epid-Kerat	chr8:16820326-16820526	U	0.049	0	0.034	0.054	0.012	0	0.018	0	0.042	0.047	0.025	0.077	0.059	0.009	0.885	0.186	0	0	0	0.011	0	0.123	0.01	0.053	0	0.012	0	0	0	0.086	0.028	0.07	0.037	0.011	0	0	0	0.023	0.11	0
Fallopian-Ep	chr8:17350396-17350623	U	0	0	0.019	0.019	0.035	0.019	0.024	0	0	0	0	0.033	0	0.019	0	0.257	1	0.083	0.073	0.132	0	0.056	0	0	0	0	0	0	0.071	0	0	0	0	0	0	0	0	0	0.048	0
Adipocytes	chr8:19438540-19439073	U	0.659	0.02	0	0	0.016	0	0.008	0.111	0.03	0.015	0	0.016	0.143	0.127	0	0.124	0	0	0.007	0.042	0.177	0.353	0.009	0	0	0	0.064	0	0	0.008	0.028	0.015	0	0	0	0.008	0.07	0	0.161	0.014
Epid-Kerat	chr8:20176552-20176780	U	0.017	0	0	0	0	0.014	0	0	0	0	0	0	0.05	0	0.931	0.127	0	0	0	0.004	0	0.035	0	0	0	0	0.005	0	0.012	0	0	0	0	0	0	0	0	0	0.017	0
Colon-Ep	chr8:22101450-22101686	U	0.01	0	0	0	0.012	0	0	0	0	0	0.981	0.103	0	0.002	0	0.011	0	0	0.006	0.077	0	0	0	0.085	0.007	0.057	0	0	0.011	0	0	0	0	0	0	0	0	0	0	0
Adipocytes	chr8:22514202-22515015	U	NA	0	0	0	0	0	0	NA	0.667	NA	0	0	NA	0	NA	0	NA	NA	0	0.067	0	0	0.143	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
Dermal-Fibro	chr8:26238970-26239144	U	0.349	0	0.005	0	0.004	0	0.001	0.205	0.007	0	0.003	0	0.857	0.114	0	0.024	0	0	0.004	0	0.005	0.013	0.003	0.014	0	0	0.02	0.016	0	0.005	0.008	0	0	0	0	0.006	0.044	0	0.11	0
Lung-Ep-Bron	chr8:26293472-26293784	U	0.012	0	0	0	0.014	0	0.007	0	0	0.019	0	0.085	0	0.005	0	0.104	0	0	0	0.041	0	0	0.015	0	0.144	0.917	0	0	0.011	0.011	0	0	0	0	0	0	0.057	0	0.016	0
Blood-T	chr8:28918821-28919042	U	0.021	0.006	0.06	0	0.044	0.168	0.918	0	0.008	0.008	0	0.144	0	0.004	0	0.055	0.021	0	0.002	0.002	0	0.005	0.005	0.004	0	0.012	0	0.01	0	0	0	0	0	0	0	0	0.013	0	0	0.007
Skeletal-Musc	chr8:33401219-33401413	U	0	0	0	0.091	0.048	0	0	0.047	0	0	0.017	0	0	0.008	0	0.099	0	0	0.04	0.006	0	0.027	0	0.038	0	0	0	0	0.032	0.024	0.023	0.014	0	0	0	0	0.635	0.007	0.035	0
Pancreas-Acinar	chr8:37891295-37891560	U	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0.036	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.93	0.011	0	0	0.015	0	0	0	0	0.005	0
Blood-B	chr8:38134856-38135041	U	0	0.011	0.862	0	0.014	0	0	0	0.016	0	0.007	0.114	0	0.018	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eryth-prog	chr8:41910906-41910993	U	0	0	0	0.01	0.014	0.014	0	0	0	0	0.004	0.012	0	0.002	0	0.992	0	0	0	0	0	0.034	0.004	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0.007	0
Heart-Fibro	chr8:49110226-49110402	U	0.179	0.016	0	0	0	0	0.009	0	0	0.143	0.015	0.13	0	0.04	0	0.356	0.312	0.2	0.008	0.032	0	1	0.15	0.045	0.02	0.077	0.008	0.091	0.111	0.043	0.083	0.133	0	0.047	0	0	0.227	0.045	0.043	0.042
Lung-Ep-Bron	chr8:59583884-59584024	U	0.032	0.027	0	0.022	0.013	0	0	0	0	0	0	0.05	0	0.017	0	0.143	0	0	0	0.061	0	0.156	0.005	0	0.122	0.991	0	0	0	0.029	0	0	0	0	0	0.011	0.079	0	0.123	0
Fallopian-Ep	chr8:64032053-64032429	U	0	0	0.009	0	0	0.015	0.004	0.029	0	0	0	0	0	0.002	0	0.107	0.733	0	0.004	0.006	0	0.019	0	0	0.009	0	0	0.009	0.102	0.014	0.012	0	0	0.011	0	0.01	0	0	0.038	0
